reporter_WHO_region,Vaccine,avg_price_per_dose,sectoral_score_mean,trade_lib_score_mean,regulatory_score_mean,deal_type_weight_mean,intra_regional_share,deal_count,health_coverage,ipr_coverage,env_coverage,consumer_prot_coverage,innovation_coverage,illicit_drugs_coverage,social_matters_coverage,num_manufacturers,total_annual_volume,log_price
AFRO,BCG,0.254884279,-1.201735202,-1.083808209,-0.987542909,-1.223510468,-0.821893739,-0.555029946,-0.95728354,0.194491786,-0.033806294,-0.726135054,-1.167213189,0,-0.598785597,1.586456584,1.935370058,0.22704336
AFRO,COVID-19,8.8773,-1.201735202,-1.083808209,-0.987542909,-1.223510468,-0.821893739,-0.555029946,-0.95728354,0.194491786,-0.033806294,-0.726135054,-1.167213189,0,-0.598785597,2.769576747,4.054326361,2.290239195
AFRO,DT,0.838403902,-1.201735202,-1.083808209,-0.987542909,-1.223510468,-0.821893739,-0.555029946,-0.95728354,0.194491786,-0.033806294,-0.726135054,-1.167213189,0,-0.598785597,0.107556379,-0.27745131,0.60889775
AFRO,DTaP-HepB-Hib-IPV,22.50178784,-1.201735202,-1.083808209,-0.987542909,-1.223510468,-0.821893739,-0.555029946,-0.95728354,0.194491786,-0.033806294,-0.726135054,-1.167213189,0,-0.598785597,-0.484003703,-0.168849516,3.157076497
AFRO,DTaP-Hib-IPV,9.993568,-1.201735202,-1.083808209,-0.987542909,-1.223510468,-0.821893739,-0.555029946,-0.95728354,0.194491786,-0.033806294,-0.726135054,-1.167213189,0,-0.598785597,-0.779783744,-0.308554404,2.397310375
AFRO,DTaP-IPV,10.91206868,-1.201735202,-1.083808209,-0.987542909,-1.223510468,-0.821893739,-0.555029946,-0.95728354,0.194491786,-0.033806294,-0.726135054,-1.167213189,0,-0.598785597,-0.779783744,-0.300571615,2.477552061
AFRO,DTwP,0.531958753,-1.201735202,-1.083808209,-0.987542909,-1.223510468,-0.821893739,-0.555029946,-0.95728354,0.194491786,-0.033806294,-0.726135054,-1.167213189,0,-0.598785597,-0.188223662,-0.182138412,0.426547147
AFRO,DTwP-HepB,0.862530562,-1.201735202,-1.083808209,-0.987542909,-1.223510468,-0.821893739,-0.555029946,-0.95728354,0.194491786,-0.033806294,-0.726135054,-1.167213189,0,-0.598785597,-0.779783744,-0.256754125,0.62193608
AFRO,DTwP-HepB-Hib,1.093189588,-1.201735202,-1.083808209,-0.987542909,-1.223510468,-0.821893739,-0.555029946,-0.95728354,0.194491786,-0.033806294,-0.726135054,-1.167213189,0,-0.598785597,1.882236624,2.078916342,0.738689022
AFRO,DTwP-Hib,2.824512083,-1.201735202,-1.083808209,-0.987542909,-1.223510468,-0.821893739,-0.555029946,-0.95728354,0.194491786,-0.033806294,-0.726135054,-1.167213189,0,-0.598785597,-0.779783744,-0.292725475,1.341430899
AFRO,HPV2,10.17421953,-1.201735202,-1.083808209,-0.987542909,-1.223510468,-0.821893739,-0.555029946,-0.95728354,0.194491786,-0.033806294,-0.726135054,-1.167213189,0,-0.598785597,-0.779783744,-0.271401975,2.413609297
AFRO,HPV4,7.437110143,-1.201735202,-1.083808209,-0.987542909,-1.223510468,-0.821893739,-0.555029946,-0.95728354,0.194491786,-0.033806294,-0.726135054,-1.167213189,0,-0.598785597,-0.484003703,-0.040213506,2.13263985
AFRO,HepA (adult),29.43471737,-1.201735202,-1.083808209,-0.987542909,-1.223510468,-0.821893739,-0.555029946,-0.95728354,0.194491786,-0.033806294,-0.726135054,-1.167213189,0,-0.598785597,-0.779783744,-0.314195936,3.415583976
AFRO,HepA (ped.),23.48989347,-1.201735202,-1.083808209,-0.987542909,-1.223510468,-0.821893739,-0.555029946,-0.95728354,0.194491786,-0.033806294,-0.726135054,-1.167213189,0,-0.598785597,-0.779783744,-0.314301066,3.198260521
AFRO,HepB (adult),1.413551026,-1.201735202,-1.083808209,-0.987542909,-1.223510468,-0.821893739,-0.555029946,-0.95728354,0.194491786,-0.033806294,-0.726135054,-1.167213189,0,-0.598785597,0.699116461,-0.299328572,0.881099118
AFRO,HepB (ped.),0.439631275,-1.201735202,-1.083808209,-0.987542909,-1.223510468,-0.821893739,-0.555029946,-0.95728354,0.194491786,-0.033806294,-0.726135054,-1.167213189,0,-0.598785597,0.40333642,-0.016714392,0.364387022
AFRO,Hib,4.565257807,-1.201735202,-1.083808209,-0.987542909,-1.223510468,-0.821893739,-0.555029946,-0.95728354,0.194491786,-0.033806294,-0.726135054,-1.167213189,0,-0.598785597,-0.779783744,-0.314149314,1.71654331
AFRO,IPV,2.242025537,-1.201735202,-1.083808209,-0.987542909,-1.223510468,-0.821893739,-0.555029946,-0.95728354,0.194491786,-0.033806294,-0.726135054,-1.167213189,0,-0.598785597,1.290676543,0.608036896,1.1761983
AFRO,IPV fractional dose,1.013833333,-1.201735202,-1.083808209,-0.987542909,-1.223510468,-0.821893739,-0.555029946,-0.95728354,0.194491786,-0.033806294,-0.726135054,-1.167213189,0,-0.598785597,-0.188223662,-0.302011383,0.700040037
AFRO,MMR,3.776292612,-1.201735202,-1.083808209,-0.987542909,-1.223510468,-0.821893739,-0.555029946,-0.95728354,0.194491786,-0.033806294,-0.726135054,-1.167213189,0,-0.598785597,-0.484003703,-0.254610184,1.563664641
AFRO,MR,0.847614178,-1.201735202,-1.083808209,-0.987542909,-1.223510468,-0.821893739,-0.555029946,-0.95728354,0.194491786,-0.033806294,-0.726135054,-1.167213189,0,-0.598785597,-0.188223662,1.218696745,0.613895173
AFRO,Malaria,8.531052632,-1.201735202,-1.083808209,-0.987542909,-1.223510468,-0.821893739,-0.555029946,-0.95728354,0.194491786,-0.033806294,-0.726135054,-1.167213189,0,-0.598785597,-0.484003703,-0.272293124,2.254555166
AFRO,Measles,0.418889479,-1.201735202,-1.083808209,-0.987542909,-1.223510468,-0.821893739,-0.555029946,-0.95728354,0.194491786,-0.033806294,-0.726135054,-1.167213189,0,-0.598785597,0.40333642,1.483271029,0.349874509
AFRO,MenA conj.,0.68962375,-1.201735202,-1.083808209,-0.987542909,-1.223510468,-0.821893739,-0.555029946,-0.95728354,0.194491786,-0.033806294,-0.726135054,-1.167213189,0,-0.598785597,-0.779783744,0.212197472,0.524505871
AFRO,MenAC Ps,1.996213,-1.201735202,-1.083808209,-0.987542909,-1.223510468,-0.821893739,-0.555029946,-0.95728354,0.194491786,-0.033806294,-0.726135054,-1.167213189,0,-0.598785597,-0.484003703,-0.313257452,1.097349158
AFRO,MenACW-135 Ps,,-1.201735202,-1.083808209,-0.987542909,-1.223510468,-0.821893739,-0.555029946,-0.95728354,0.194491786,-0.033806294,-0.726135054,-1.167213189,0,-0.598785597,-0.779783744,-0.3137951,
AFRO,MenACYW-135 Conj.,26.4193154,-1.201735202,-1.083808209,-0.987542909,-1.223510468,-0.821893739,-0.555029946,-0.95728354,0.194491786,-0.033806294,-0.726135054,-1.167213189,0,-0.598785597,-0.779783744,-0.314282846,3.311247707
AFRO,MenACYW-135 Ps,12.87936449,-1.201735202,-1.083808209,-0.987542909,-1.223510468,-0.821893739,-0.555029946,-0.95728354,0.194491786,-0.033806294,-0.726135054,-1.167213189,0,-0.598785597,-0.188223662,-0.310536269,2.630403168
AFRO,MenACYW-135 conj.,24.5070111,-1.201735202,-1.083808209,-0.987542909,-1.223510468,-0.821893739,-0.555029946,-0.95728354,0.194491786,-0.033806294,-0.726135054,-1.167213189,0,-0.598785597,-0.484003703,-0.312951213,3.238953359
AFRO,MenACYWX conj.,3,-1.201735202,-1.083808209,-0.987542909,-1.223510468,-0.821893739,-0.555029946,-0.95728354,0.194491786,-0.033806294,-0.726135054,-1.167213189,0,-0.598785597,-0.779783744,-0.307004889,1.386294361
AFRO,OCV,1.778422324,-1.201735202,-1.083808209,-0.987542909,-1.223510468,-0.821893739,-0.555029946,-0.95728354,0.194491786,-0.033806294,-0.726135054,-1.167213189,0,-0.598785597,-0.188223662,-0.143292636,1.021883257
AFRO,PCV10,3.80094205,-1.201735202,-1.083808209,-0.987542909,-1.223510468,-0.821893739,-0.555029946,-0.95728354,0.194491786,-0.033806294,-0.726135054,-1.167213189,0,-0.598785597,-0.484003703,0.58852703,1.568812159
AFRO,PCV13,5.976474,-1.201735202,-1.083808209,-0.987542909,-1.223510468,-0.821893739,-0.555029946,-0.95728354,0.194491786,-0.033806294,-0.726135054,-1.167213189,0,-0.598785597,-0.779783744,1.230833297,1.942543632
AFRO,PPSV23,13.02827621,-1.201735202,-1.083808209,-0.987542909,-1.223510468,-0.821893739,-0.555029946,-0.95728354,0.194491786,-0.033806294,-0.726135054,-1.167213189,0,-0.598785597,-0.484003703,-0.314224425,2.641075022
AFRO,RV1,2.903891644,-1.201735202,-1.083808209,-0.987542909,-1.223510468,-0.821893739,-0.555029946,-0.95728354,0.194491786,-0.033806294,-0.726135054,-1.167213189,0,-0.598785597,-0.484003703,0.346250581,1.361973913
AFRO,RV5,1.548650978,-1.201735202,-1.083808209,-0.987542909,-1.223510468,-0.821893739,-0.555029946,-0.95728354,0.194491786,-0.033806294,-0.726135054,-1.167213189,0,-0.598785597,-0.484003703,-0.047973203,0.935564191
AFRO,Rabies,9.407981987,-1.201735202,-1.083808209,-0.987542909,-1.223510468,-0.821893739,-0.555029946,-0.95728354,0.194491786,-0.033806294,-0.726135054,-1.167213189,0,-0.598785597,0.40333642,-0.299207508,2.342573011
AFRO,Rota,3.626441961,-1.201735202,-1.083808209,-0.987542909,-1.223510468,-0.821893739,-0.555029946,-0.95728354,0.194491786,-0.033806294,-0.726135054,-1.167213189,0,-0.598785597,0.107556379,0.374779207,1.531788098
AFRO,TCV,1.43125,-1.201735202,-1.083808209,-0.987542909,-1.223510468,-0.821893739,-0.555029946,-0.95728354,0.194491786,-0.033806294,-0.726135054,-1.167213189,0,-0.598785597,-0.484003703,-0.282821624,0.888405528
AFRO,TT,0.32852846,-1.201735202,-1.083808209,-0.987542909,-1.223510468,-0.821893739,-0.555029946,-0.95728354,0.194491786,-0.033806294,-0.726135054,-1.167213189,0,-0.598785597,2.178016665,0.221169828,0.284071909
AFRO,Td,0.213742182,-1.201735202,-1.083808209,-0.987542909,-1.223510468,-0.821893739,-0.555029946,-0.95728354,0.194491786,-0.033806294,-0.726135054,-1.167213189,0,-0.598785597,3.065356788,1.475583021,0.193708299
AFRO,TdaP,12.02917762,-1.201735202,-1.083808209,-0.987542909,-1.223510468,-0.821893739,-0.555029946,-0.95728354,0.194491786,-0.033806294,-0.726135054,-1.167213189,0,-0.598785597,-0.779783744,-0.307805889,2.567191275
AFRO,TdaP-IPV,15.85671914,-1.201735202,-1.083808209,-0.987542909,-1.223510468,-0.821893739,-0.555029946,-0.95728354,0.194491786,-0.033806294,-0.726135054,-1.167213189,0,-0.598785597,-0.779783744,-0.314275143,2.824749339
AFRO,Tdap,14.32240309,-1.201735202,-1.083808209,-0.987542909,-1.223510468,-0.821893739,-0.555029946,-0.95728354,0.194491786,-0.033806294,-0.726135054,-1.167213189,0,-0.598785597,-0.779783744,-0.314092727,2.729316012
AFRO,Tdap-IPV,14.69296477,-1.201735202,-1.083808209,-0.987542909,-1.223510468,-0.821893739,-0.555029946,-0.95728354,0.194491786,-0.033806294,-0.726135054,-1.167213189,0,-0.598785597,-0.779783744,-0.314230339,2.753212508
AFRO,Typhoid Ps,9.047016568,-1.201735202,-1.083808209,-0.987542909,-1.223510468,-0.821893739,-0.555029946,-0.95728354,0.194491786,-0.033806294,-0.726135054,-1.167213189,0,-0.598785597,-0.779783744,-0.314270583,2.307275732
AFRO,Typhoid ps,9.766115231,-1.201735202,-1.083808209,-0.987542909,-1.223510468,-0.821893739,-0.555029946,-0.95728354,0.194491786,-0.033806294,-0.726135054,-1.167213189,0,-0.598785597,-0.779783744,-0.314303146,2.376403723
AFRO,Varicella,85.66321056,-1.201735202,-1.083808209,-0.987542909,-1.223510468,-0.821893739,-0.555029946,-0.95728354,0.194491786,-0.033806294,-0.726135054,-1.167213189,0,-0.598785597,-0.779783744,-0.3143069,4.462029463
AFRO,YF,2.294478792,-1.201735202,-1.083808209,-0.987542909,-1.223510468,-0.821893739,-0.555029946,-0.95728354,0.194491786,-0.033806294,-0.726135054,-1.167213189,0,-0.598785597,0.699116461,0.871697052,1.192247974
AFRO,bOPV,0.207937891,-1.201735202,-1.083808209,-0.987542909,-1.223510468,-0.821893739,-0.555029946,-0.95728354,0.194491786,-0.033806294,-0.726135054,-1.167213189,0,-0.598785597,2.473796706,6.210451799,0.188914683
AFRO,influenza high dose vaccine,6.662829671,-1.201735202,-1.083808209,-0.987542909,-1.223510468,-0.821893739,-0.555029946,-0.95728354,0.194491786,-0.033806294,-0.726135054,-1.167213189,0,-0.598785597,-0.779783744,-0.314059716,2.036381324
AFRO,influenza inactivated vaccine,4.599762107,-1.201735202,-1.083808209,-0.987542909,-1.223510468,-0.821893739,-0.555029946,-0.95728354,0.194491786,-0.033806294,-0.726135054,-1.167213189,0,-0.598785597,-0.484003703,-0.298043964,1.722724116
AFRO,influenza quadrivalent inactivated vaccine,6.857730475,-1.201735202,-1.083808209,-0.987542909,-1.223510468,-0.821893739,-0.555029946,-0.95728354,0.194491786,-0.033806294,-0.726135054,-1.167213189,0,-0.598785597,-0.188223662,-0.288760904,2.061497821
AFRO,influenza trivalent inactivated vaccine,3.235480927,-1.201735202,-1.083808209,-0.987542909,-1.223510468,-0.821893739,-0.555029946,-0.95728354,0.194491786,-0.033806294,-0.726135054,-1.167213189,0,-0.598785597,-0.484003703,-0.298141304,1.443496882
AFRO,mOPV1,0.403191281,-1.201735202,-1.083808209,-0.987542909,-1.223510468,-0.821893739,-0.555029946,-0.95728354,0.194491786,-0.033806294,-0.726135054,-1.167213189,0,-0.598785597,-0.779783744,-0.313595402,0.338749129
AFRO,mOPV2,0.52084203,-1.201735202,-1.083808209,-0.987542909,-1.223510468,-0.821893739,-0.555029946,-0.95728354,0.194491786,-0.033806294,-0.726135054,-1.167213189,0,-0.598785597,0.107556379,0.234601793,0.419264149
AFRO,mOPV3,0.220238,-1.201735202,-1.083808209,-0.987542909,-1.223510468,-0.821893739,-0.555029946,-0.95728354,0.194491786,-0.033806294,-0.726135054,-1.167213189,0,-0.598785597,-0.779783744,-0.300985947,0.199045922
AFRO,nOPV2,0.15,-1.201735202,-1.083808209,-0.987542909,-1.223510468,-0.821893739,-0.555029946,-0.95728354,0.194491786,-0.033806294,-0.726135054,-1.167213189,0,-0.598785597,-0.484003703,0.556379243,0.139761942
AFRO,sIPV,1.399512195,-1.201735202,-1.083808209,-0.987542909,-1.223510468,-0.821893739,-0.555029946,-0.95728354,0.194491786,-0.033806294,-0.726135054,-1.167213189,0,-0.598785597,-0.779783744,-0.134930837,0.875265465
AFRO,tOPV,0.29458475,-1.201735202,-1.083808209,-0.987542909,-1.223510468,-0.821893739,-0.555029946,-0.95728354,0.194491786,-0.033806294,-0.726135054,-1.167213189,0,-0.598785597,0.699116461,-0.097847338,0.258189987
AMRO,BCG,0.325980459,0.529550308,0.726435778,0.70299937,0.427642676,0.140438036,-0.107187577,0.940486065,0.166547172,0.314594253,-0.239337601,0.796412546,0,2.093489275,1.586456584,0.265253657,0.282152155
AMRO,COVID-19,10.3415131,0.529550308,0.726435778,0.70299937,0.427642676,0.140438036,-0.107187577,0.940486065,0.166547172,0.314594253,-0.239337601,0.796412546,0,2.093489275,4.248476952,5.269380401,2.42846972
AMRO,DT,0.249801327,0.529550308,0.726435778,0.70299937,0.427642676,0.140438036,-0.107187577,0.940486065,0.166547172,0.314594253,-0.239337601,0.796412546,0,2.093489275,0.699116461,-0.216964232,0.2229846
AMRO,DT-IPV,3.1,0.529550308,0.726435778,0.70299937,0.427642676,0.140438036,-0.107187577,0.940486065,0.166547172,0.314594253,-0.239337601,0.796412546,0,2.093489275,-0.779783744,-0.31335442,1.410986974
AMRO,DTWP-HepB-Hib,0.78,0.529550308,0.726435778,0.70299937,0.427642676,0.140438036,-0.107187577,0.940486065,0.166547172,0.314594253,-0.239337601,0.796412546,0,2.093489275,-0.779783744,-0.308802651,0.576613364
AMRO,DTaP,15.65184979,0.529550308,0.726435778,0.70299937,0.427642676,0.140438036,-0.107187577,0.940486065,0.166547172,0.314594253,-0.239337601,0.796412546,0,2.093489275,0.40333642,-0.179261244,2.812521309
AMRO,DTaP-HepB-Hib-IPV,29.34947412,0.529550308,0.726435778,0.70299937,0.427642676,0.140438036,-0.107187577,0.940486065,0.166547172,0.314594253,-0.239337601,0.796412546,0,2.093489275,0.107556379,-0.239237037,3.41277919
AMRO,DTaP-HepB-IPV,50.63142857,0.529550308,0.726435778,0.70299937,0.427642676,0.140438036,-0.107187577,0.940486065,0.166547172,0.314594253,-0.239337601,0.796412546,0,2.093489275,-0.779783744,-0.246867603,3.944130568
AMRO,"DTaP-HepB-_x000D_
IPV",61.63,0.529550308,0.726435778,0.70299937,0.427642676,0.140438036,-0.107187577,0.940486065,0.166547172,0.314594253,-0.239337601,0.796412546,0,2.093489275,-0.779783744,-0.303693711,4.137244397
AMRO,DTaP-Hib-IPV,27.81852729,0.529550308,0.726435778,0.70299937,0.427642676,0.140438036,-0.107187577,0.940486065,0.166547172,0.314594253,-0.239337601,0.796412546,0,2.093489275,-0.188223662,-0.150014121,3.361018489
AMRO,DTaP-IPV,31.84340278,0.529550308,0.726435778,0.70299937,0.427642676,0.140438036,-0.107187577,0.940486065,0.166547172,0.314594253,-0.239337601,0.796412546,0,2.093489275,-0.188223662,-0.260415702,3.491750896
AMRO,DTwP,0.378813696,0.529550308,0.726435778,0.70299937,0.427642676,0.140438036,-0.107187577,0.940486065,0.166547172,0.314594253,-0.239337601,0.796412546,0,2.093489275,0.994896502,0.097580807,0.321223489
AMRO,DTwP-HepB,1.310249333,0.529550308,0.726435778,0.70299937,0.427642676,0.140438036,-0.107187577,0.940486065,0.166547172,0.314594253,-0.239337601,0.796412546,0,2.093489275,-0.779783744,-0.297534385,0.837355455
AMRO,DTwP-HepB-Hib,1.294070655,0.529550308,0.726435778,0.70299937,0.427642676,0.140438036,-0.107187577,0.940486065,0.166547172,0.314594253,-0.239337601,0.796412546,0,2.093489275,1.586456584,0.152811536,0.830327818
AMRO,DTwP-HepB-Hib-IPV,4.9,0.529550308,0.726435778,0.70299937,0.427642676,0.140438036,-0.107187577,0.940486065,0.166547172,0.314594253,-0.239337601,0.796412546,0,2.093489275,-0.779783744,-0.288375212,1.774952351
AMRO,DTwP-Hib,2.966,0.529550308,0.726435778,0.70299937,0.427642676,0.140438036,-0.107187577,0.940486065,0.166547172,0.314594253,-0.239337601,0.796412546,0,2.093489275,-0.779783744,-0.313508178,1.37775803
AMRO,Dengue,59.3425,0.529550308,0.726435778,0.70299937,0.427642676,0.140438036,-0.107187577,0.940486065,0.166547172,0.314594253,-0.239337601,0.796412546,0,2.093489275,-0.484003703,-0.295408376,4.100036665
AMRO,Diphtheria,0.189,0.529550308,0.726435778,0.70299937,0.427642676,0.140438036,-0.107187577,0.940486065,0.166547172,0.314594253,-0.239337601,0.796412546,0,2.093489275,-0.779783744,-0.31413113,0.173112618
AMRO,HPV2,8.48005919,0.529550308,0.726435778,0.70299937,0.427642676,0.140438036,-0.107187577,0.940486065,0.166547172,0.314594253,-0.239337601,0.796412546,0,2.093489275,-0.484003703,-0.282200835,2.24919056
AMRO,HPV4,10.33185939,0.529550308,0.726435778,0.70299937,0.427642676,0.140438036,-0.107187577,0.940486065,0.166547172,0.314594253,-0.239337601,0.796412546,0,2.093489275,0.40333642,-0.103614763,2.427618174
AMRO,HPV9,139.0819427,0.529550308,0.726435778,0.70299937,0.427642676,0.140438036,-0.107187577,0.940486065,0.166547172,0.314594253,-0.239337601,0.796412546,0,2.093489275,-0.484003703,-0.193072897,4.942227556
AMRO,HepA (adult),18.58161534,0.529550308,0.726435778,0.70299937,0.427642676,0.140438036,-0.107187577,0.940486065,0.166547172,0.314594253,-0.239337601,0.796412546,0,2.093489275,1.290676543,-0.29721602,2.974591133
AMRO,HepA (ped.),12.31792677,0.529550308,0.726435778,0.70299937,0.427642676,0.140438036,-0.107187577,0.940486065,0.166547172,0.314594253,-0.239337601,0.796412546,0,2.093489275,0.994896502,-0.049782351,2.589111005
AMRO,HepA+B,56.73833333,0.529550308,0.726435778,0.70299937,0.427642676,0.140438036,-0.107187577,0.940486065,0.166547172,0.314594253,-0.239337601,0.796412546,0,2.093489275,-0.779783744,-0.312779335,4.055921309
AMRO,HepB (adult),5.413569844,0.529550308,0.726435778,0.70299937,0.427642676,0.140438036,-0.107187577,0.940486065,0.166547172,0.314594253,-0.239337601,0.796412546,0,2.093489275,1.882236624,-0.089782846,1.858416034
AMRO,HepB (ped.),2.831046024,0.529550308,0.726435778,0.70299937,0.427642676,0.140438036,-0.107187577,0.940486065,0.166547172,0.314594253,-0.239337601,0.796412546,0,2.093489275,1.586456584,0.123362856,1.343137879
AMRO,Hib,6.679555022,0.529550308,0.726435778,0.70299937,0.427642676,0.140438036,-0.107187577,0.940486065,0.166547172,0.314594253,-0.239337601,0.796412546,0,2.093489275,0.107556379,-0.186861314,2.038561606
AMRO,IPV,4.032592784,0.529550308,0.726435778,0.70299937,0.427642676,0.140438036,-0.107187577,0.940486065,0.166547172,0.314594253,-0.239337601,0.796412546,0,2.093489275,0.699116461,0.027263241,1.615935315
AMRO,IPV fractional dose,1.326666667,0.529550308,0.726435778,0.70299937,0.427642676,0.140438036,-0.107187577,0.940486065,0.166547172,0.314594253,-0.239337601,0.796412546,0,2.093489275,-0.779783744,-0.306978486,0.844436628
AMRO,JE inactivated,146.25,0.529550308,0.726435778,0.70299937,0.427642676,0.140438036,-0.107187577,0.940486065,0.166547172,0.314594253,-0.239337601,0.796412546,0,2.093489275,-0.779783744,-0.31430689,4.992131823
AMRO,JE inactivated (ped.),,0.529550308,0.726435778,0.70299937,0.427642676,0.140438036,-0.107187577,0.940486065,0.166547172,0.314594253,-0.239337601,0.796412546,0,2.093489275,-0.779783744,-0.314299888,
AMRO,JE live attenuated (ped.),,0.529550308,0.726435778,0.70299937,0.427642676,0.140438036,-0.107187577,0.940486065,0.166547172,0.314594253,-0.239337601,0.796412546,0,2.093489275,-0.779783744,-0.314307146,
AMRO,MMR,4.576739597,0.529550308,0.726435778,0.70299937,0.427642676,0.140438036,-0.107187577,0.940486065,0.166547172,0.314594253,-0.239337601,0.796412546,0,2.093489275,0.699116461,0.489325766,1.718604304
AMRO,MMRV,96.02082129,0.529550308,0.726435778,0.70299937,0.427642676,0.140438036,-0.107187577,0.940486065,0.166547172,0.314594253,-0.239337601,0.796412546,0,2.093489275,-0.188223662,-0.225951095,4.574925608
AMRO,MR,1.750759777,0.529550308,0.726435778,0.70299937,0.427642676,0.140438036,-0.107187577,0.940486065,0.166547172,0.314594253,-0.239337601,0.796412546,0,2.093489275,-0.188223662,-0.050890371,1.011877156
AMRO,MenACYW-135 Ps,,0.529550308,0.726435778,0.70299937,0.427642676,0.140438036,-0.107187577,0.940486065,0.166547172,0.314594253,-0.239337601,0.796412546,0,2.093489275,-0.484003703,-0.314307146,
AMRO,MenACYW-135 conj.,37.21899142,0.529550308,0.726435778,0.70299937,0.427642676,0.140438036,-0.107187577,0.940486065,0.166547172,0.314594253,-0.239337601,0.796412546,0,2.093489275,0.107556379,-0.148031431,3.64333255
AMRO,MenB,105.9863274,0.529550308,0.726435778,0.70299937,0.427642676,0.140438036,-0.107187577,0.940486065,0.166547172,0.314594253,-0.239337601,0.796412546,0,2.093489275,-0.484003703,-0.28207925,4.672701045
AMRO,MenBC,,0.529550308,0.726435778,0.70299937,0.427642676,0.140438036,-0.107187577,0.940486065,0.166547172,0.314594253,-0.239337601,0.796412546,0,2.093489275,-0.484003703,-0.31422398,
AMRO,MenC conj.,29.44261374,0.529550308,0.726435778,0.70299937,0.427642676,0.140438036,-0.107187577,0.940486065,0.166547172,0.314594253,-0.239337601,0.796412546,0,2.093489275,-0.188223662,-0.121271623,3.415843394
